user_id,book_id,rating
37897.0,1953,3.0
38185.0,1953,4.0
39266.0,1953,5.0
39285.0,1953,5.0
39379.0,1953,4.0
40815.0,1953,4.0
40820.0,1953,3.0
41074.0,1953,3.0
41318.0,1953,4.0
41733.0,1953,4.0
41968.0,1953,4.0
42810.0,1953,3.0
45493.0,1953,2.0
45593.0,1953,3.0
46147.0,1953,5.0
47239.0,1953,1.0
48050.0,1953,4.0
48147.0,1953,3.0
48259.0,1953,4.0
49103.0,1953,5.0
49850.0,1953,5.0
50016.0,1953,3.0
51403.0,1953,4.0
51480.0,1953,1.0
52937.0,1953,3.0
3843.0,3636,4.0
4025.0,3636,3.0
4891.0,3636,3.0
5068.0,3636,5.0
5109.0,3636,3.0
5436.0,3636,4.0
8061.0,3636,5.0
8096.0,3636,3.0
8962.0,3636,3.0
9384.0,3636,4.0
9629.0,3636,1.0
9716.0,3636,5.0
9997.0,3636,3.0
10633.0,3636,3.0
10768.0,3636,2.0
11623.0,3636,3.0
12628.0,3636,5.0
12840.0,3636,4.0
12946.0,3636,4.0
13239.0,3636,4.0
13299.0,3636,4.0
13640.0,3636,5.0
13876.0,3636,2.0
14152.0,3636,3.0
14196.0,3636,5.0
15165.0,3636,3.0
16291.0,3636,3.0
16612.0,3636,4.0
16964.0,3636,3.0
17086.0,3636,5.0
17310.0,3636,5.0
18373.0,3636,2.0
18401.0,3636,5.0
18580.0,3636,5.0
19157.0,3636,4.0
19171.0,3636,5.0
20018.0,3636,3.0
20357.0,3636,2.0
20623.0,3636,5.0
21002.0,3636,3.0
22440.0,3636,3.0
22807.0,3636,4.0
23039.0,3636,3.0
23202.0,3636,5.0
23784.0,3636,1.0
23936.0,3636,4.0
24347.0,3636,3.0
24613.0,3636,5.0
25495.0,3636,5.0
25634.0,3636,4.0
25678.0,3636,3.0
25729.0,3636,5.0
25903.0,3636,3.0
26511.0,3636,3.0
27043.0,3636,4.0
27376.0,3636,5.0
27956.0,3636,5.0
28333.0,3636,4.0
29304.0,3636,3.0
30715.0,3636,5.0
30944.0,3636,4.0
30973.0,3636,4.0
31839.0,3636,5.0
31947.0,3636,1.0
32139.0,3636,4.0
32463.0,3636,5.0
32596.0,3636,4.0
32759.0,3636,4.0
33713.0,3636,4.0
34251.0,3636,3.0
34429.0,3636,5.0
34968.0,3636,5.0
36575.0,3636,2.0
37129.0,3636,5.0
37499.0,3636,4.0
38356.0,3636,2.0
40683.0,3636,4.0
40875.0,3636,1.0
41539.0,3636,5.0
42011.0,3636,5.0
42016.0,3636,3.0
43039.0,3636,2.0
43300.0,3636,4.0
44462.0,3636,4.0
45025.0,3636,4.0
45071.0,3636,3.0
46196.0,3636,5.0
46330.0,3636,4.0
46733.0,3636,4.0
46755.0,3636,3.0
47075.0,3636,4.0
47114.0,3636,3.0
47458.0,3636,5.0
49039.0,3636,5.0
50430.0,3636,4.0
50609.0,3636,4.0
51618.0,3636,3.0
51991.0,3636,3.0
52024.0,3636,4.0
52581.0,3636,4.0
943.0,3836,5.0
4132.0,3836,5.0
4843.0,3836,5.0
8091.0,3836,5.0
8706.0,3836,5.0
11040.0,3836,5.0
11192.0,3836,5.0
12792.0,3836,4.0
14570.0,3836,5.0
14604.0,3836,5.0
14670.0,3836,3.0
16709.0,3836,5.0
17438.0,3836,4.0
17702.0,3836,5.0
17704.0,3836,5.0
18189.0,3836,5.0
19344.0,3836,4.0
19883.0,3836,4.0
21077.0,3836,4.0
21705.0,3836,5.0
21736.0,3836,5.0
21867.0,3836,4.0
21947.0,3836,5.0
21960.0,3836,4.0
21965.0,3836,3.0
21975.0,3836,5.0
23072.0,3836,5.0
23119.0,3836,4.0
23331.0,3836,3.0
23824.0,3836,5.0
23971.0,3836,4.0
24483.0,3836,5.0
24748.0,3836,5.0
24776.0,3836,5.0
24933.0,3836,5.0
25212.0,3836,5.0
25507.0,3836,5.0
26047.0,3836,3.0
26462.0,3836,4.0
27033.0,3836,5.0
27966.0,3836,5.0
28365.0,3836,5.0
28489.0,3836,5.0
29378.0,3836,3.0
29515.0,3836,5.0
29701.0,3836,4.0
29845.0,3836,5.0
30161.0,3836,5.0
30662.0,3836,5.0
30702.0,3836,5.0
31188.0,3836,5.0
31998.0,3836,4.0
32063.0,3836,1.0
32234.0,3836,5.0
32460.0,3836,4.0
32548.0,3836,1.0
32877.0,3836,4.0
32901.0,3836,3.0
33049.0,3836,4.0
33416.0,3836,5.0
33516.0,3836,4.0
34215.0,3836,4.0
34659.0,3836,5.0
35279.0,3836,5.0
35337.0,3836,4.0
35468.0,3836,5.0
35569.0,3836,5.0
35685.0,3836,5.0
35764.0,3836,5.0
37103.0,3836,5.0
37312.0,3836,2.0
37482.0,3836,3.0
37487.0,3836,3.0
37541.0,3836,5.0
37701.0,3836,5.0
37946.0,3836,4.0
38165.0,3836,1.0
39510.0,3836,5.0
39583.0,3836,5.0
40070.0,3836,4.0
40208.0,3836,5.0
40327.0,3836,4.0
40463.0,3836,4.0
40550.0,3836,3.0
40791.0,3836,3.0
40971.0,3836,5.0
41854.0,3836,5.0
42385.0,3836,4.0
43391.0,3836,3.0
44007.0,3836,1.0
44087.0,3836,5.0
44216.0,3836,3.0
44587.0,3836,1.0
48575.0,3836,4.0
48619.0,3836,5.0
51711.0,3836,5.0
51728.0,3836,4.0
51782.0,3836,5.0
52446.0,3836,5.0
52893.0,3836,3.0
124.0,2165,4.0
745.0,2165,2.0
766.0,2165,4.0
994.0,2165,5.0
1377.0,2165,3.0
1545.0,2165,4.0
1766.0,2165,3.0
1792.0,2165,3.0
2214.0,2165,5.0
2428.0,2165,4.0
2546.0,2165,4.0
2918.0,2165,3.0
3693.0,2165,2.0
3797.0,2165,5.0
4385.0,2165,2.0
5125.0,2165,4.0
5437.0,2165,5.0
5487.0,2165,3.0
5566.0,2165,5.0
6329.0,2165,5.0
6524.0,2165,4.0
8749.0,2165,3.0
8833.0,2165,3.0
8892.0,2165,3.0
9092.0,2165,5.0
9289.0,2165,4.0
9595.0,2165,3.0
9804.0,2165,3.0
10056.0,2165,4.0
10336.0,2165,4.0
11351.0,2165,5.0
11382.0,2165,3.0
12015.0,2165,5.0
12320.0,2165,5.0
13305.0,2165,4.0
13408.0,2165,4.0
13693.0,2165,5.0
14232.0,2165,4.0
14316.0,2165,3.0
14664.0,2165,4.0
14727.0,2165,4.0
14830.0,2165,5.0
14947.0,2165,4.0
15009.0,2165,5.0
15712.0,2165,3.0
15727.0,2165,5.0
16122.0,2165,4.0
16404.0,2165,4.0
16634.0,2165,4.0
16637.0,2165,4.0
17747.0,2165,3.0
17808.0,2165,4.0
17904.0,2165,3.0
18063.0,2165,4.0
18071.0,2165,3.0
19535.0,2165,3.0
19985.0,2165,4.0
21947.0,2165,5.0
22270.0,2165,4.0
23092.0,2165,4.0
23315.0,2165,2.0
23875.0,2165,5.0
24515.0,2165,5.0
24573.0,2165,5.0
26671.0,2165,3.0
26945.0,2165,5.0
27178.0,2165,3.0
28028.0,2165,5.0
29123.0,2165,3.0
29503.0,2165,4.0
29707.0,2165,4.0
30803.0,2165,3.0
32416.0,2165,4.0
34147.0,2165,3.0
35552.0,2165,5.0
35878.0,2165,3.0
36031.0,2165,4.0
36412.0,2165,4.0
36987.0,2165,3.0
37347.0,2165,4.0
38322.0,2165,3.0
39279.0,2165,4.0
42282.0,2165,4.0
43271.0,2165,3.0
43473.0,2165,1.0
43691.0,2165,4.0
44686.0,2165,4.0
45029.0,2165,4.0
45293.0,2165,3.0
45294.0,2165,4.0
45318.0,2165,2.0
45836.0,2165,3.0
46823.0,2165,5.0
47698.0,2165,3.0
48495.0,2165,4.0
51986.0,2165,5.0
52034.0,2165,5.0
52371.0,2165,4.0
52726.0,2165,3.0
10.0,5907,4.0
1593.0,5907,4.0
2257.0,5907,3.0
2458.0,5907,4.0
2469.0,5907,3.0
4482.0,5907,4.0
4919.0,5907,3.0
5121.0,5907,5.0
5159.0,5907,3.0
5827.0,5907,5.0
6884.0,5907,5.0
7410.0,5907,4.0
7875.0,5907,4.0
8157.0,5907,4.0
8305.0,5907,5.0
8646.0,5907,5.0
8709.0,5907,4.0
8744.0,5907,4.0
8944.0,5907,4.0
9468.0,5907,3.0
9476.0,5907,3.0
10997.0,5907,4.0
11350.0,5907,4.0
12140.0,5907,5.0
12615.0,5907,1.0
12710.0,5907,5.0
12803.0,5907,3.0
13398.0,5907,4.0
14192.0,5907,5.0
15581.0,5907,5.0
16344.0,5907,5.0
16718.0,5907,4.0
17727.0,5907,3.0
18657.0,5907,2.0
18672.0,5907,3.0
18734.0,5907,4.0
19296.0,5907,4.0
20014.0,5907,1.0
20834.0,5907,1.0
21251.0,5907,5.0
21816.0,5907,5.0
21867.0,5907,3.0
22114.0,5907,3.0
22280.0,5907,4.0
22384.0,5907,3.0
22835.0,5907,3.0
22856.0,5907,3.0
23541.0,5907,4.0
23850.0,5907,2.0
24016.0,5907,2.0
24129.0,5907,5.0
24470.0,5907,5.0
24858.0,5907,5.0
24957.0,5907,5.0
25472.0,5907,4.0
26788.0,5907,3.0
26985.0,5907,4.0
27122.0,5907,5.0
29065.0,5907,4.0
29112.0,5907,4.0
31687.0,5907,4.0
32574.0,5907,5.0
32597.0,5907,3.0
33797.0,5907,3.0
34943.0,5907,4.0
35287.0,5907,5.0
35393.0,5907,4.0
35603.0,5907,5.0
35735.0,5907,4.0
35853.0,5907,4.0
36963.0,5907,4.0
37158.0,5907,3.0
37771.0,5907,4.0
37856.0,5907,5.0
39158.0,5907,5.0
40598.0,5907,4.0
41463.0,5907,4.0
41506.0,5907,4.0
42793.0,5907,5.0
43473.0,5907,4.0
43586.0,5907,4.0
43927.0,5907,5.0
45220.0,5907,3.0
45361.0,5907,4.0
46926.0,5907,3.0
47336.0,5907,4.0
47897.0,5907,5.0
48147.0,5907,4.0
48406.0,5907,5.0
48692.0,5907,4.0
48923.0,5907,4.0
49106.0,5907,3.0
49412.0,5907,4.0
49942.0,5907,4.0
50023.0,5907,3.0
50613.0,5907,3.0
50953.0,5907,4.0
51204.0,5907,4.0
52549.0,5907,5.0
52715.0,5907,4.0
492.0,9712,3.0
965.0,9712,3.0
1817.0,9712,3.0
2550.0,9712,4.0
4417.0,9712,5.0
4746.0,9712,4.0
4892.0,9712,4.0
5931.0,9712,4.0
5935.0,9712,4.0
7713.0,9712,5.0
8183.0,9712,5.0
8644.0,9712,5.0
10330.0,9712,4.0
10549.0,9712,4.0
10804.0,9712,4.0
11045.0,9712,5.0
11290.0,9712,5.0
12130.0,9712,3.0
12243.0,9712,4.0
12591.0,9712,5.0
12611.0,9712,4.0
12689.0,9712,5.0
12937.0,9712,4.0
13912.0,9712,3.0
13942.0,9712,5.0
14397.0,9712,4.0
14540.0,9712,4.0
15487.0,9712,5.0
15508.0,9712,4.0
16459.0,9712,5.0
18658.0,9712,5.0
18831.0,9712,5.0
20441.0,9712,4.0
20552.0,9712,5.0
23137.0,9712,4.0
23496.0,9712,5.0
23587.0,9712,5.0
23863.0,9712,5.0
23905.0,9712,5.0
24237.0,9712,5.0
25386.0,9712,5.0
25412.0,9712,4.0
25609.0,9712,5.0
25928.0,9712,5.0
27464.0,9712,5.0
28916.0,9712,5.0
29166.0,9712,5.0
30452.0,9712,5.0
30551.0,9712,5.0
32136.0,9712,5.0
32387.0,9712,5.0
33529.0,9712,4.0
34107.0,9712,5.0
34148.0,9712,5.0
35298.0,9712,4.0
36815.0,9712,3.0
37155.0,9712,4.0
37478.0,9712,4.0
37731.0,9712,4.0
38124.0,9712,5.0
38575.0,9712,5.0
38946.0,9712,5.0
39083.0,9712,5.0
39415.0,9712,4.0
39639.0,9712,5.0
39698.0,9712,4.0
39957.0,9712,5.0
40149.0,9712,4.0
40541.0,9712,5.0
40732.0,9712,5.0
42622.0,9712,5.0
43024.0,9712,5.0
44448.0,9712,4.0
45657.0,9712,3.0
46746.0,9712,4.0
47182.0,9712,5.0
48171.0,9712,5.0
48576.0,9712,5.0
48612.0,9712,5.0
48717.0,9712,5.0
50039.0,9712,5.0
50984.0,9712,4.0
51065.0,9712,5.0
51404.0,9712,5.0
51433.0,9712,4.0
51604.0,9712,5.0
52086.0,9712,5.0
52378.0,9712,4.0
52665.0,9712,4.0
52732.0,9712,5.0
52853.0,9712,4.0
52921.0,9712,4.0
401.0,6867,2.0
2149.0,6867,4.0
3614.0,6867,3.0
3626.0,6867,5.0
5873.0,6867,5.0
7431.0,6867,5.0
9006.0,6867,4.0
9320.0,6867,5.0
9676.0,6867,4.0
9728.0,6867,4.0
10124.0,6867,3.0
10721.0,6867,4.0
10734.0,6867,4.0
11151.0,6867,4.0
11531.0,6867,3.0
12025.0,6867,3.0
12447.0,6867,4.0
13167.0,6867,4.0
13246.0,6867,5.0
13421.0,6867,5.0
13633.0,6867,3.0
14623.0,6867,2.0
15210.0,6867,5.0
15784.0,6867,4.0
16007.0,6867,5.0
16372.0,6867,4.0
17341.0,6867,5.0
18397.0,6867,5.0
19172.0,6867,4.0
19550.0,6867,4.0
19772.0,6867,5.0
21273.0,6867,3.0
21669.0,6867,4.0
22169.0,6867,5.0
22483.0,6867,3.0
22652.0,6867,3.0
23325.0,6867,4.0
23367.0,6867,4.0
23445.0,6867,4.0
24106.0,6867,3.0
25574.0,6867,4.0
26513.0,6867,3.0
26520.0,6867,4.0
26546.0,6867,4.0
26641.0,6867,4.0
26832.0,6867,5.0
27436.0,6867,3.0
27650.0,6867,4.0
28099.0,6867,4.0
28782.0,6867,4.0
29558.0,6867,5.0
29749.0,6867,5.0
30519.0,6867,5.0
31185.0,6867,4.0
31351.0,6867,5.0
31404.0,6867,3.0
31624.0,6867,5.0
32170.0,6867,5.0
33184.0,6867,4.0
33375.0,6867,5.0
33799.0,6867,4.0
34192.0,6867,4.0
34549.0,6867,4.0
34578.0,6867,4.0
34595.0,6867,4.0
34636.0,6867,4.0
34876.0,6867,5.0
34978.0,6867,3.0
35267.0,6867,5.0
35786.0,6867,4.0
36357.0,6867,3.0
36724.0,6867,5.0
37085.0,6867,3.0
37363.0,6867,3.0
37899.0,6867,5.0
38406.0,6867,3.0
39956.0,6867,4.0
40638.0,6867,4.0
40648.0,6867,5.0
40766.0,6867,4.0
40850.0,6867,4.0
40893.0,6867,4.0
41220.0,6867,5.0
42287.0,6867,5.0
43728.0,6867,4.0
45412.0,6867,5.0
45841.0,6867,5.0
46474.0,6867,4.0
49741.0,6867,3.0
50753.0,6867,4.0
51169.0,6867,4.0
51815.0,6867,4.0
52470.0,6867,5.0
535.0,7332,5.0
1061.0,7332,4.0
1075.0,7332,4.0
2029.0,7332,5.0
3453.0,7332,3.0
3567.0,7332,5.0
4318.0,7332,3.0
4425.0,7332,3.0
4756.0,7332,2.0
5202.0,7332,5.0
5206.0,7332,2.0
6293.0,7332,4.0
6476.0,7332,3.0
7634.0,7332,4.0
8425.0,7332,5.0
9478.0,7332,2.0
10083.0,7332,3.0
10136.0,7332,3.0
11468.0,7332,3.0
13895.0,7332,5.0
14611.0,7332,5.0
16297.0,7332,5.0
16823.0,7332,4.0
16834.0,7332,3.0
17042.0,7332,3.0
17618.0,7332,5.0
18224.0,7332,4.0
18230.0,7332,5.0
18266.0,7332,5.0
19136.0,7332,5.0
19407.0,7332,5.0
19664.0,7332,1.0
20736.0,7332,3.0
20919.0,7332,4.0
21066.0,7332,4.0
21588.0,7332,3.0
21597.0,7332,5.0
21613.0,7332,3.0
22508.0,7332,2.0
23144.0,7332,5.0
23239.0,7332,3.0
23432.0,7332,5.0
23501.0,7332,4.0
23533.0,7332,5.0
23565.0,7332,4.0
23939.0,7332,4.0
24308.0,7332,4.0
24389.0,7332,4.0
24711.0,7332,4.0
25285.0,7332,2.0
26343.0,7332,3.0
26634.0,7332,4.0
26854.0,7332,4.0
28674.0,7332,5.0
28737.0,7332,3.0
29183.0,7332,3.0
29379.0,7332,5.0
29697.0,7332,5.0
29895.0,7332,3.0
30152.0,7332,4.0
30199.0,7332,2.0
30275.0,7332,3.0
31463.0,7332,5.0
31549.0,7332,5.0
31749.0,7332,5.0
31925.0,7332,5.0
32234.0,7332,5.0
32870.0,7332,5.0
33000.0,7332,5.0
33123.0,7332,2.0
33385.0,7332,2.0
33497.0,7332,5.0
34873.0,7332,2.0
35586.0,7332,3.0
35803.0,7332,4.0
38396.0,7332,3.0
38812.0,7332,2.0
39084.0,7332,5.0
41808.0,7332,4.0
41873.0,7332,3.0
42068.0,7332,1.0
42088.0,7332,1.0
42486.0,7332,5.0
42731.0,7332,3.0
42804.0,7332,4.0
42922.0,7332,4.0
46935.0,7332,4.0
47282.0,7332,4.0
47474.0,7332,5.0
47733.0,7332,4.0
48886.0,7332,4.0
52594.0,7332,5.0
52945.0,7332,3.0
251.0,2865,5.0
973.0,2865,4.0
1182.0,2865,4.0
1346.0,2865,5.0
1391.0,2865,4.0
1829.0,2865,5.0
1883.0,2865,5.0
2168.0,2865,3.0
2273.0,2865,5.0
2329.0,2865,4.0
2396.0,2865,5.0
2554.0,2865,5.0
2972.0,2865,5.0
3316.0,2865,5.0
4137.0,2865,4.0
4366.0,2865,5.0
4373.0,2865,5.0
4561.0,2865,5.0
5575.0,2865,5.0
5766.0,2865,4.0
6452.0,2865,5.0
6617.0,2865,5.0
6684.0,2865,4.0
6794.0,2865,5.0
7017.0,2865,4.0
7185.0,2865,3.0
7224.0,2865,5.0
7453.0,2865,5.0
7501.0,2865,5.0
8001.0,2865,5.0
9349.0,2865,4.0
10246.0,2865,5.0
11274.0,2865,5.0
11305.0,2865,5.0
11521.0,2865,3.0
12193.0,2865,4.0
13208.0,2865,5.0
14316.0,2865,4.0
15374.0,2865,5.0
16735.0,2865,5.0
16774.0,2865,5.0
17952.0,2865,5.0
18106.0,2865,5.0
18202.0,2865,4.0
18363.0,2865,5.0
18748.0,2865,4.0
19073.0,2865,3.0
19227.0,2865,5.0
19335.0,2865,5.0
19885.0,2865,4.0
20264.0,2865,5.0
20640.0,2865,5.0
21077.0,2865,5.0
21241.0,2865,5.0
21450.0,2865,3.0
22386.0,2865,5.0
22678.0,2865,3.0
23092.0,2865,5.0
23303.0,2865,4.0
23679.0,2865,4.0
23907.0,2865,5.0
24454.0,2865,3.0
24711.0,2865,5.0
25294.0,2865,5.0
25611.0,2865,5.0
25828.0,2865,5.0
25923.0,2865,5.0
25927.0,2865,5.0
26853.0,2865,5.0
28187.0,2865,4.0
28305.0,2865,4.0
29261.0,2865,4.0
31564.0,2865,5.0
32999.0,2865,5.0
33510.0,2865,5.0
33549.0,2865,5.0
34173.0,2865,5.0
34195.0,2865,5.0
34582.0,2865,4.0
35337.0,2865,4.0
35579.0,2865,4.0
37075.0,2865,4.0
38117.0,2865,4.0
38305.0,2865,3.0
39423.0,2865,5.0
39720.0,2865,4.0
40356.0,2865,5.0
40719.0,2865,4.0
40897.0,2865,5.0
41114.0,2865,5.0
42016.0,2865,5.0
42508.0,2865,5.0
42724.0,2865,4.0
43198.0,2865,4.0
43624.0,2865,5.0
43696.0,2865,5.0
44145.0,2865,5.0
46431.0,2865,3.0
47424.0,2865,4.0
50325.0,2865,5.0
1148.0,4687,2.0
1291.0,4687,3.0
1570.0,4687,4.0
2575.0,4687,3.0
2653.0,4687,3.0
3145.0,4687,3.0
4107.0,4687,4.0
4465.0,4687,4.0
4623.0,4687,4.0
4706.0,4687,5.0
5058.0,4687,5.0
5670.0,4687,3.0
6014.0,4687,4.0
6541.0,4687,3.0
6786.0,4687,3.0
7081.0,4687,3.0
7683.0,4687,4.0
7860.0,4687,4.0
8061.0,4687,2.0
9181.0,4687,4.0
9233.0,4687,3.0
10520.0,4687,3.0
10698.0,4687,3.0
10769.0,4687,3.0
11025.0,4687,3.0
11217.0,4687,4.0
11864.0,4687,4.0
12126.0,4687,4.0
12216.0,4687,4.0
13235.0,4687,3.0
13673.0,4687,5.0
15105.0,4687,3.0
16176.0,4687,3.0
16298.0,4687,5.0
17161.0,4687,4.0
18640.0,4687,4.0
18939.0,4687,3.0
19406.0,4687,5.0
20576.0,4687,4.0
21123.0,4687,3.0
21150.0,4687,3.0
21676.0,4687,5.0
22190.0,4687,5.0
22904.0,4687,4.0
23611.0,4687,4.0
24183.0,4687,4.0
24845.0,4687,4.0
24887.0,4687,4.0
25881.0,4687,5.0
27297.0,4687,2.0
28076.0,4687,2.0
28495.0,4687,4.0
29491.0,4687,3.0
30522.0,4687,5.0
31246.0,4687,5.0
31331.0,4687,4.0
31830.0,4687,3.0
31954.0,4687,3.0
32235.0,4687,5.0
32261.0,4687,5.0
33643.0,4687,5.0
34490.0,4687,5.0
38082.0,4687,5.0
38497.0,4687,3.0
38627.0,4687,3.0
39144.0,4687,4.0
40015.0,4687,3.0
40229.0,4687,5.0
41913.0,4687,3.0
42991.0,4687,4.0
44701.0,4687,4.0
44940.0,4687,3.0
44969.0,4687,2.0
45080.0,4687,3.0
45126.0,4687,4.0
45419.0,4687,5.0
45428.0,4687,4.0
45493.0,4687,5.0
46042.0,4687,4.0
46070.0,4687,3.0
46330.0,4687,4.0
46338.0,4687,3.0
47346.0,4687,4.0
47592.0,4687,4.0
49071.0,4687,3.0
49368.0,4687,5.0
49458.0,4687,4.0
49540.0,4687,4.0
49652.0,4687,3.0
49886.0,4687,4.0
49938.0,4687,2.0
50276.0,4687,3.0
50584.0,4687,5.0
51343.0,4687,4.0
52159.0,4687,4.0
52562.0,4687,3.0
52699.0,4687,4.0
52922.0,4687,5.0
53023.0,4687,3.0
53084.0,4687,4.0
27.0,5113,4.0
356.0,5113,5.0
1865.0,5113,4.0
2343.0,5113,5.0
2520.0,5113,4.0
3576.0,5113,5.0
3858.0,5113,4.0
6137.0,5113,5.0
6210.0,5113,4.0
6430.0,5113,4.0
7339.0,5113,4.0
7737.0,5113,4.0
8233.0,5113,4.0
8405.0,5113,4.0
8574.0,5113,4.0
9483.0,5113,4.0
9486.0,5113,5.0
9796.0,5113,5.0
10626.0,5113,3.0
10671.0,5113,5.0
10920.0,5113,4.0
11037.0,5113,4.0
11279.0,5113,4.0
11353.0,5113,5.0
12450.0,5113,4.0
12468.0,5113,4.0
13450.0,5113,4.0
13737.0,5113,4.0
14940.0,5113,5.0
16575.0,5113,5.0
16970.0,5113,5.0
17172.0,5113,3.0
17676.0,5113,4.0
17796.0,5113,5.0
18076.0,5113,5.0
19111.0,5113,4.0
19162.0,5113,3.0
20108.0,5113,4.0
20162.0,5113,5.0
20179.0,5113,5.0
20426.0,5113,4.0
21241.0,5113,4.0
22235.0,5113,4.0
23464.0,5113,5.0
23534.0,5113,5.0
23889.0,5113,3.0
24010.0,5113,4.0
24463.0,5113,5.0
24471.0,5113,4.0
25838.0,5113,3.0
25929.0,5113,4.0
26093.0,5113,4.0
26591.0,5113,3.0
26757.0,5113,5.0
27373.0,5113,5.0
28131.0,5113,5.0
29332.0,5113,4.0
29400.0,5113,5.0
29461.0,5113,5.0
30328.0,5113,4.0
30473.0,5113,5.0
31057.0,5113,5.0
31137.0,5113,5.0
31294.0,5113,4.0
32630.0,5113,5.0
32638.0,5113,5.0
32848.0,5113,5.0
32943.0,5113,5.0
33668.0,5113,4.0
33913.0,5113,5.0
34151.0,5113,4.0
35802.0,5113,4.0
36563.0,5113,5.0
36569.0,5113,5.0
37365.0,5113,3.0
38163.0,5113,3.0
38341.0,5113,4.0
38497.0,5113,4.0
38690.0,5113,4.0
39028.0,5113,5.0
39455.0,5113,4.0
39689.0,5113,4.0
40693.0,5113,5.0
40897.0,5113,5.0
41369.0,5113,5.0
41854.0,5113,5.0
42543.0,5113,4.0
43301.0,5113,5.0
43651.0,5113,5.0
43657.0,5113,4.0
43702.0,5113,5.0
43803.0,5113,5.0
48280.0,5113,4.0
48607.0,5113,4.0
49119.0,5113,5.0
49766.0,5113,4.0
50317.0,5113,5.0
51066.0,5113,5.0
